similarity	title
0.5830000042915344	缺口留的漂亮
0.5830000042915344	过不去前高，还留个缺口，还不快跑
0.5830000042915344	又开个缺口，为啥开个缺，赶紧补了
0.5830000042915344	缺口已补，出发吧！
0.5830000042915344	服了，能不高开吗？你慢慢涨上去会死？又留个缺口，
0.5830000042915344	缺口留给周内调整?
0.5830000042915344	还挺有劲，这个缺口是假的吧……
0.5830000042915344	快点把缺口补了
0.5830000042915344	直接下来缺口补上不好？
0.5830000042915344	缺口必须补
0.5809999704360962	风暴即将来临！
0.5759999752044678	又骗炮，哈哈
0.5730000138282776	面对疾风吧[大笑]
0.5709999799728394	铁链.加厚铁链在哪里
0.5690000057220459	短短4个月木材暴涨4倍，深度发掘木材股，600978去年木材库存暴增，600万亩
0.5690000057220459	山金真扯淡！紫金创新高，你往后退！
0.5690000057220459	今日上午止盈远兴能源，22.72加仓昊华科技，22.98T出，12.63T飞宝丰
0.5680000185966492	开弓没有回头箭，加油啊！[兴奋][兴奋][兴奋]
0.5669999718666077	东富龙慢悠悠给你一层看看
0.5619999766349792	是慢牛，就要补2855缺口，补缺口，补缺口，补缺口，重要的缺口补三遍
0.5609999895095825	早盘下杀，黄金坑
0.5600000023841858	神奇的下午两点半，镰刀准时飞起来
0.5580000281333923	易德龙，飞天诚信
0.5569999814033508	从今天开始，空仓是王者，满仓是。
0.5550000071525574	牛皮了
0.5550000071525574	熬鹰呢？？？
0.5540000200271606	撽枪不杀：哟西
0.5540000200271606	一天把子弹打光，周一怎么涨？
0.5540000200271606	明天3360见[鼓掌][鼓掌][鼓掌][鼓掌]子弹已经准备好[大笑][大笑]
0.5529999732971191	今天卖了海晨，又买了回盛生物碰碰运气。
0.5529999732971191	天山生物，枪打出头鸟啊。悲哀。
0.5529999732971191	又一个天山生物被查，违法违规。下一个又是谁呢？
0.5529999732971191	星期一：康华生物将拉升上涨。下周见证.
0.5519999861717224	长城军工牛逼！
0.5519999861717224	缺口当天补果然牛逼[鼓掌][鼓掌][鼓掌]
0.550000011920929	黄金拉升，下午大盘即将大跌
0.550000011920929	大盘不行了，拉黄金了
0.5490000247955322	巨星科技会大跌吗
0.5490000247955322	深大通去哪儿了，暴疯科技又去哪呢了？
0.5490000247955322	消费固然重要但怎么可能比科技重要
0.5490000247955322	喝酒吃药继续搞起，科技就让其阴跌
0.5490000247955322	科技为主
0.5490000247955322	缺口等着大棒补上呢
0.5490000247955322	到这里科技很多大涨的开始超跌反弹，稍作反弹后继续跌，还是反弹到新高再下跌呢
0.5490000247955322	科技今天要反弹了吗？
0.5490000247955322	中天科技。。。牛牛牛！！！！
0.5479999780654907	好剑
0.5450000166893005	震荡了一个多月，最后的死亡冲锋来了
0.5440000295639038	今天有色好
0.5440000295639038	上周开始到现在开始星期一到星期三跌，星期四星期五涨，，熊又来了
0.5440000295639038	目前除了顶部看不到突破希望，横久必跌，目前整体跌的预期高于涨的。
0.5419999957084656	18罗汉套了一大批狼！！！好
0.5410000085830688	泰山压顶
0.5400000214576721	苏州固得军工最便宜的股。
0.5400000214576721	烂泥扶不上墙，没救了！
0.5379999876022339	买买买，两眼冒光就是盯着油气股！
0.5350000262260437	东方雄狮苏醒→不鸣则已，一鸣惊人[上涨][上涨][上涨][看多][看多][看多]
0.5339999794960022	沪指自3352-3408-3312进入三浪AB，3312后转C，C是5浪上升形态
0.5339999794960022	没子弹了，上刺刀，冲啊[大笑]
0.5339999794960022	只有券商不够力道创新高，金融有色煤炭钢铁没有一个给力的。今天上不去还要下来横盘震
0.5320000052452087	关注稀土永磁
0.5320000052452087	稀土稀土关注
0.5320000052452087	稀土
0.531000018119812	黑色星期二
0.531000018119812	黑色星期三，继续阴跌
0.531000018119812	不是黑色星期五吗，怎么不是啊
0.531000018119812	上演黑色周五？？
0.531000018119812	黑色星期五！
0.531000018119812	今天站稳3400给你点希望，明天黑色星期三，一波闷杀
0.531000018119812	黑色星期五，大跌加溶断。
0.531000018119812	还相信什么几浪吗？
0.531000018119812	黑色一星期了
0.531000018119812	无疑黑色的一天
0.531000018119812	黑色星期五
0.531000018119812	黑色星期五又来了。
0.531000018119812	明天是黑色星期五，继续今天的下跌，中继狂跌。
0.531000018119812	黑色星期二
0.531000018119812	黑色的星期三
0.531000018119812	永远的黑色星期二
0.531000018119812	黑色星期二马上到来
0.531000018119812	明天黑色星期五
0.5289999842643738	3458是铁板还是纸？
0.527999997138977	本世纪最宏大工程川藏铁路功在当代利在千秋
0.527999997138977	横河模具逢低买回来
0.5270000100135803	农业基建龙头
0.5260000228881836	冲高回落。某开低走。乃神A标配
0.5260000228881836	神一般的操作[赞][赞][赞]
0.5260000228881836	神股啊
0.5260000228881836	八月表现满意，不求快，只求稳，我是股之神！
0.5249999761581421	天天空仓
0.5239999890327454	澳美0.735附近空，进？不进？
0.5239999890327454	满仓空，
0.5239999890327454	坚决看空，还想装逼
0.5239999890327454	继续看空，坚持不动摇
0.5239999890327454	现阶段只有做空才能赚钱
0.5239999890327454	完蛋，明后天要连续回调了！[看空][看空][看空]
0.5239999890327454	软弱无力比空
0.5239999890327454	行情末尾，涨钢铁[拜神]
0.5239999890327454	空即是多，多即是空…
0.5239999890327454	沪深300做空跳水
0.5239999890327454	昨天多空半决战，今天多空决战！[抱拳][抱拳][抱拳]
0.5239999890327454	沪深300做空下跌
0.5239999890327454	果然诱多[看空]
0.5239999890327454	空
0.5230000019073486	黄金坑里捞金子，干吧！妖王西部建设嗨起来！
0.5230000019073486	今天郑煤机大涨
0.5220000147819519	300304云意电气可以试仓
0.5220000147819519	金龙机电下午拉板
0.5220000147819519	科新机电要起飞！
0.5220000147819519	今日钢铁股大涨
0.5210000276565552	工程机械今年复苏相当好，发动机需求较大增长，谁在砸潍柴的盘。
0.5199999809265137	哪有什么慢牛快牛？！你想慢牛就慢牛啊！
0.5199999809265137	又套一批！牛批！
0.5199999809265137	大A果然牛逼！能跌一天不带回头
0.5199999809265137	慢牛让你们演绎的淋漓精致啊
0.5199999809265137	慢牛慢牛慢牛
0.5199999809265137	低估牛
0.5199999809265137	就差一点就突破了，为啥不给把力？
0.5199999809265137	承接力不太行呀
0.5199999809265137	牛逼
0.5199999809265137	今年确实是慢牛，我依然看好年底上4000点
0.5199999809265137	牛
0.5199999809265137	高开低走，低开低走，牛
0.5199999809265137	好牛逼
0.5199999809265137	牛
0.5199999809265137	接着熊，牛完了.
0.5199999809265137	看来牛来了
0.5199999809265137	大a就是牛，天天这样大涨
0.5199999809265137	继续慢牛上涨
0.5199999809265137	牛逼，666
0.5199999809265137	就看你向下还是向上↑了。注册牛应该。。。
0.5199999809265137	牛逼哄哄
0.5199999809265137	牛逼啊
0.5199999809265137	牛来了又走了牛来了又走了牛来了又走了来走了来了走了[大笑][大笑][大笑]
0.5199999809265137	看来吧里预测都很牛
0.5199999809265137	好牛好牛
0.5199999809265137	牛呢？
0.5199999809265137	这T做的，牛了隔壁
0.5199999809265137	牛
0.5199999809265137	牛逼，逆势翻红
0.5199999809265137	牛逼克拉斯上3400
0.5199999809265137	再牛逼也自己干
0.5199999809265137	果然，大a果然要补缺口，牛逼！高开必低走！大a牛
0.5199999809265137	别担心只是第5次牛回头而已！
0.5199999809265137	开门绿牛逼
0.5199999809265137	快快，别让牛踩着
0.5199999809265137	冲破前高我就相信牛来了[大笑]
0.5199999809265137	年年，月月，天天牛两点半
0.5199999809265137	慢牛不补缺口？
0.5199999809265137	牛起吧！牛起吧！
0.5199999809265137	呵呵牛逼克拉斯，做空的决心真大，散了，散了
0.5199999809265137	慢牛
0.5199999809265137	慢牛 适合么？
0.5199999809265137	冲高回落。某开低走。牛逼666
0.5199999809265137	内含一只牛
0.5199999809265137	牛逼居然还绿哦了[牛]
0.5199999809265137	干得漂亮，大a就是牛逼
0.5199999809265137	隆平牛逼
0.5199999809265137	让你跌你就跌，不跌也得跌！这操作，牛
0.5199999809265137	牛呢？
0.5199999809265137	死牛了[哭][哭][哭]3400点都上不去[哭][哭][哭]
0.5199999809265137	牛还在
0.5199999809265137	今明见新高，慢牛
0.5199999809265137	慢牛
0.5199999809265137	亏损的都是大牛[偷笑]
0.5199999809265137	这是慢牛？是睡牛吧！
0.5199999809265137	牛呢
0.5199999809265137	呵呵，牛回头
0.5189999938011169	希望明天不要跳水，不要黑色星期五。虽然无量反弹
0.5180000066757202	多头有望重获动能
0.5180000066757202	34O0是一道大坑？？
0.5180000066757202	轮到我威一把了，的
0.5170000195503235	高开低走杀伤力就承受不了
0.515999972820282	又要验证久盘必跌真金。
0.515999972820282	黑色星期五，等九月奇迹吧.
0.5149999856948853	3458突破不了明后天全部闷杀
0.5149999856948853	全部在出货
0.5149999856948853	全部上涨
0.5149999856948853	已经全部卖了，没这耐心了
0.5149999856948853	大暴跌，全部卖出。
0.5149999856948853	今天如果拉高诱多，周一全部凉凉
0.5149999856948853	明天低开，今天进的全部闷刹
0.5149999856948853	今天又是全部闷杀日
0.5149999856948853	无量上涨即是空
0.5120000243186951	黄金昨天冲高1975位置没有站稳，空头将会延续，今天日内短线关注1935凌晨高点
0.5120000243186951	大A，以前，黑五，黑四五，黑三四五，黑二三四五，现在，黑一二三四五。已经没有了光
0.5120000243186951	三只乌鸦嘎嘎嘎，小乌鸦趴窝哈哈哈哈！
0.5120000243186951	宝钢高开一个多点，感觉今天会拉钢铁！行情末尾，钢铁涨最后一波路
0.5120000243186951	飞机大炮买起来
0.5120000243186951	我亏光冇銭买了
0.5109999775886536	三次摸，三次破，[大笑]底部不牢固吗？[鼓掌]下来夯实啊。反正有蚂蚁挖。。穴
0.5109999775886536	我的两百蚂蚁积分。。。。
0.5109999775886536	马云的蚂蚁要来了
0.5109999775886536	啊这......200蚂蚁积分没了……[思考][思考][思考]
0.5109999775886536	开门就看见个大窟窿
0.5099999904632568	惯性跳水吗
0.5099999904632568	冲高回落，明天还会惯性下探。
0.5099999904632568	高开，低走！惯性……
0.5099999904632568	全力做空[大笑][大笑][大笑]
0.5080000162124634	装备跳！
0.5080000162124634	航天航空冲呀
0.5080000162124634	关注聚飞光电（300303）关注中光防雷（300414）前天蓝英装备已有30%收
0.5070000290870667	破净低价洲际油气，天富能源满仓干
0.5070000290870667	看好3000，拳头要收回来打出去才有力。
0.5070000290870667	要死不落气！！！
0.5070000290870667	昨天大肆宣传军工，军工短暂的涨了一天，追进去的都套住，这股市还有什么正常的股，除
0.5070000290870667	这样才对，这样才有人气！
0.5059999823570251	无量涨，跑
0.5059999823570251	无量诱多，随时大跌
0.5059999823570251	无量反弹
0.5059999823570251	无量上涨
0.5059999823570251	今天是无量反弹只有8千亿多一点，接近3400点左右又要高抛了
0.5059999823570251	无量拉升。。
0.5059999823570251	无量横，久必跌[鼓掌]
0.5059999823570251	无量，撤退
0.5059999823570251	无量该跳了
0.5059999823570251	无量上涨，下周暴跌。
0.5059999823570251	无量拉升[为什么]
0.5059999823570251	无量拉升，我要卖了
0.5059999823570251	反弹无量
0.5059999823570251	无量[大笑][大笑][大笑][大笑]
0.5059999823570251	无量上涨，完蛋！
0.5059999823570251	我的持股没绿过，是强势吗，但是也涨的少啊，眼睁睁看着很多绿的股涨上天
0.5059999823570251	直接一根避雷针
0.5059999823570251	你就直接跌入18层地狱[龙头][龙头][韭菜][龙头][龙头][韭菜][韭菜]
0.5059999823570251	还差一根避雷针
0.5059999823570251	今天比较强势
0.5059999823570251	无量上涨
0.5059999823570251	无量上涨，要跳水还是跳舞了？
0.5059999823570251	无量反抽[想一下]
0.5059999823570251	强势涨停
0.5059999823570251	无量……开盘到现在才1700亿，估计要撑不住！
0.5059999823570251	今天无量上涨，应该不耽误周一大跌。
0.5059999823570251	无量反弹都是耍流氓。
0.5059999823570251	无量反弹真不如无量下跌.
0.5059999823570251	无量上涨怎么看
0.5059999823570251	无量反弹
0.5059999823570251	无量上涨！明天凉
0.5059999823570251	无量久盘必暴跌
0.5059999823570251	今天涨的，绝对不够明天跌的，无量上涨就是诱多
0.5059999823570251	要在黄金堆里找钻石，不要在垃圾堆里寻铜条。
0.5059999823570251	无量反弹最好不要进！
0.5059999823570251	无量上涨耍流氓
0.5059999823570251	无量诱多
0.5059999823570251	强势涨停
0.5059999823570251	无量
0.5059999823570251	无量了
0.5059999823570251	强势收复3400…
0.5059999823570251	无量瞎啦
0.5059999823570251	疲软了，无量要大跌才行
0.5059999823570251	这个周末只需要一根火柴！3458算个！
0.5059999823570251	无量了
0.5059999823570251	无量上涨，注意
0.5059999823570251	上涨无量，上不去
0.5059999823570251	无量狂热诱多卖套
0.5059999823570251	无量上涨危险。
0.5049999952316284	黄金突破了1980阻力还是突破了，等待稍后回撤下来一点，跟进多单。突破了重要阻力
0.5049999952316284	就这么妖，哈哈
0.5049999952316284	真是作妖，就不买，静静看你就好
0.5040000081062317	买啥股都不赚钱，以后不炒股了，老老实实搬砖
0.5040000081062317	断头铡刀，奥利给！
0.503000020980835	沙粒好让跳空蹦高啦呢！？！
0.5019999742507935	我们一起见证奇迹！
0.5009999871253967	硬生生的不下来，那只能明天大跌了
0.5	什么鬼好逼真啊怎么3400都站不稳
0.5	轻仓的爆涨重仓的爆跌这是什么鬼[怒][怒][怒]
0.5	什么鬼！！！
0.5	什么鬼东西[大笑]
0.5	深康佳A到底是什么鬼，这么涨
0.49900001287460327	天天就汇金股份涨的就更火箭发射似的，其它没戏。
0.49900001287460327	这好象就是TM慢牛
0.49900001287460327	中国股市有韧性，是慢牛，长期慢牛
0.49900001287460327	300088，长信科技，该股咋看象只打鸡！长阴长阳，令人心跳！
0.49900001287460327	要选择方向了大消费要调整科技又起不来
0.49799999594688416	复星医药，加仓1847万
0.49799999594688416	复星医药，加仓1.38亿
0.49799999594688416	好好洗盘震荡的轿子[看空][看空][看空][看空][看空][看空][看空]
0.49799999594688416	清仓兴业银行，继续加仓复星医药3700万
0.49799999594688416	复星医药，加仓1326万
0.49799999594688416	复星医药加仓2368万
0.49799999594688416	复星医药再干3800万
0.49799999594688416	复星医药加仓2700万
0.49799999594688416	复星医药加仓3375万
0.49799999594688416	复星医药加仓2672万，买复星医药，就是买郭广昌
0.49799999594688416	加复星医药2300万
0.4959999918937683	上上上，赶紧上勇士们，主力在呼唤你们
0.4959999918937683	仨只股完成低吸[偷笑][偷笑][上涨][上涨][满仓][满仓][上涨]00288
0.4959999918937683	涨了好几倍的股怎么出货？
0.4959999918937683	今天造的缺口今天直接就补了吧，一般缺口没啥意义，迟早要补
0.4959999918937683	啥时候来个5g股拉升啊，很久了没有了
0.4959999918937683	神奇的a股
0.4959999918937683	什么东西带着涨呢！！！？？？我的股为什么还是绿的
0.4959999918937683	黑色星期五变红色星期五了
0.4959999918937683	a股怎么了m股
0.4959999918937683	小a股不能高开和低开，平开也不行，都得低走……
0.4959999918937683	a股怎么一下就硬起来了啊，我还没满仓的
0.4959999918937683	领涨股与领跌股真是天壤之别啊！
0.4959999918937683	前两周推荐的3股：新疆众和（600888）、上海梅林（600073）、西部建设（
0.4959999918937683	a股为啥总是高开低走，平开低走，低开低走，跳空低走！！！
0.4959999918937683	a股每天都是这样
0.4950000047683716	飞机汽车大炮
0.4950000047683716	要回补今天的跳空缺口你就麻利点，不要钝刀子割肉[哼]
0.4950000047683716	黑色星期二、深黑色星期三、乌黑色星期四、巨黑色星期五、淡红色星期一…………………
0.49399998784065247	慢牛，这牛是吃肉的。
0.49300000071525574	赶紧调仓换股，买西部建设妖王起飞
0.49300000071525574	空仓了！请问还有什么是可涨的？消费上天了！科技，能吹能抄的全抄了！就剩下金融还可
0.49300000071525574	典型的双头和MACD顶背离。
0.49300000071525574	德展健康重点关注黄金坑……指日可待了！
0.492000013589859	就不能强势突破吗？垃圾。
0.492000013589859	不当慢牛，要做蜗牛也行
0.492000013589859	没有三傻参与，牛不起来，食品饮料科技早就高高在上了。
0.492000013589859	回撤畜力，多空对决，
0.4909999966621399	无量拉伸，让我们赶紧冲进去呢，下周你们懂得[想一下][旺柴][坏笑]
0.49000000953674316	不敢拉科技，科技一拉大盘上四千点了
0.49000000953674316	银泰黄金8月31日发布最新公告，每10股转增4股
0.48899999260902405	只炒药/水/食不炒伪科技
0.48899999260902405	今天正式变轨道！
0.4880000054836273	主力也去炒神创了
0.4880000054836273	龙头券商
0.4880000054836273	温和上涨，大牛趋势
0.4880000054836273	两市跳空缺口完美补完只待冲锋
0.4880000054836273	扫盘干地下18层的洲际油气，还破净
0.4869999885559082	气势不足
0.4869999885559082	横久必跌无量无力赶快下来！
0.4869999885559082	垃圾飞上天了，
0.4869999885559082	西部建设妖精尾巴露出来了
0.48500001430511475	这是什么造型[为什么][为什么][为什么]
0.48500001430511475	啥造型啊这是？
0.48500001430511475	这个是什么造型？非令人窒息不可吗？
0.48500001430511475	完蛋玩意，跳早啦
0.48500001430511475	一地鸡毛
0.48500001430511475	水涨船不高
0.48500001430511475	这到底涨的是什么玩意
0.48500001430511475	疯狂过后还不是一地鸡毛
0.48500001430511475	纯碱概念爆发，山东海化
0.48500001430511475	一地鸡毛
0.48500001430511475	大盘上攻乏力，多头表现不强，导致新基发行不顺，必补3150的缺口。
0.48500001430511475	黄金现价1945进空止损1952目标193530
0.48500001430511475	在涨些什么玩意真是无语
0.48500001430511475	啥求玩意、涨就好好涨
0.48500001430511475	什么玩意，天天跌
0.48399999737739563	长电科技
0.48399999737739563	神气两点半，砸盘又要开始
0.48399999737739563	今天无非就是收个星呗，明天稳稳的向上突破
0.48399999737739563	两点半了，骑兵营进攻！
0.4830000102519989	大家都卖股票去做黄金白银
0.4830000102519989	明天补下小缺口
0.4830000102519989	现在不是黑色星期五是黑色星期三了。有多少周五走了的人？
0.4830000102519989	都在跌，拉的动吗
0.4830000102519989	蓄势冲击2458
0.4830000102519989	牛回头牛去吃草了
0.4830000102519989	你下来我能在跌几个点
0.4819999933242798	你涨我赔钱，你跌，我也赔钱，反复涨跌，我反复赔钱，什么玩意，垃圾
0.4819999933242798	东尼电子股吧
0.48100000619888306	不回调我都不敢进了……只有100股，随你涨跌[旺柴][旺柴][旺柴]
0.47999998927116394	空仓了，明天哪个股票会火箭发射？？？
0.4790000021457672	发展碳基材料芯片！！！
0.4790000021457672	军工把大盘拉起来了
0.4790000021457672	开始暴力拉升了，稳住
0.4790000021457672	请暴力反弹
0.4790000021457672	军工一涨大盘必跌！
0.4790000021457672	所有的资金去军工板块避险吧。除了军工没啥好说了。
0.4779999852180481	垃圾呀
0.4779999852180481	高开低走垃圾
0.4779999852180481	这是要天地板吗[大哭]
0.4779999852180481	大盘向下回补二个缺口非常大！
0.4779999852180481	垃圾还不绿
0.4779999852180481	这只垃圾上不了9上了9就跌
0.4779999852180481	垃圾，天天震荡
0.4779999852180481	大盘应向下回补二个缺口是必须要求！
0.4779999852180481	看猴子跳水
0.4779999852180481	反弹清仓，远离垃圾
0.4779999852180481	这就开始跌了，垃圾
0.4779999852180481	深康佳A真是垃圾，天天升
0.4779999852180481	踏马倒是跳阿！！！等你跳阿我着急补仓
0.4779999852180481	大盘向下回补二个缺口是肯定不动摇！
0.4779999852180481	垃圾A
0.4779999852180481	大盘要补好今天的缺口，
0.4779999852180481	垃圾就是这样，帅不过三秒，挺不过一天
0.4779999852180481	涨跌幅0.01%马的[怒][怒][怒][怒][怒][怒][怒]
0.4779999852180481	真是垃圾，是真垃圾
0.4779999852180481	死垃圾，半死不活
0.4779999852180481	猴子上窜下跳
0.4779999852180481	太多天地板
0.4779999852180481	从今天起 为“扔垃圾”付费。
0.4779999852180481	外围新高啊，垃圾
0.4779999852180481	中国通信太垃圾了，别买了，套死
0.4779999852180481	一堆垃圾天天跌，也是服了
0.4779999852180481	大盘缺口必补
0.4779999852180481	又是个垃圾冲高下泻
0.4779999852180481	垃圾，再次大跌来临
0.4779999852180481	说实话，这个跳空缺口留这我不敢冲进去，大盘早上能快速补缺口就好了！
0.4779999852180481	真垃圾
0.4779999852180481	涨两天砸三天吗？垃圾
0.47699999809265137	W走势一浪更比一浪高
0.47699999809265137	军工板块走强
0.47699999809265137	我来帮你们写，冲高回落，军工白酒强势上涨
0.47699999809265137	高位无量，垂死挣扎
0.47600001096725464	就是这样无情！！！
0.47600001096725464	上证下方有四个缺口，以往的走势，逢缺必补
0.47600001096725464	小汪：秀强股份、星星科技
0.47600001096725464	今天不大涨全部清仓
0.47600001096725464	这走势，又要去补今天的缺口？
0.47600001096725464	1、赤峰黄金，之前已经提示过，19.3元是买入机会。2、振德医疗，72元左右出现
0.4749999940395355	半导体领带领跌
0.4749999940395355	还行…知道新月开张要红[旺柴][旺柴]
0.4749999940395355	今天要是创新高，就阴跌一周吧[旺柴]
0.4749999940395355	159813场内半导体，超跌反弹，半导体跌了一个多月了。至少有15个点反弹
0.4740000069141388	大盘无力回无必要向下填补缺口
0.4740000069141388	真正的头部今天出现了
0.4740000069141388	缺口补了得了，真恶心
0.4740000069141388	看看美股都涨到火星了，大a太便宜了！
0.4740000069141388	好多人说双头三头的，在高位那么长时间都没下来，该跌不跌就该涨了
0.47200000286102295	军工只能成为基石行业而不能成为进攻行业，没有科技带动，想突破基本没可能
0.47200000286102295	涨上去有什么用？小股都不涨，不觉得奇怪吗
0.47200000286102295	缺口补完9月开启突破大涨行情
0.47099998593330383	大盘早上拉高下午回踩缺口，整个趋势其实还是没变化的3458这个点近期一定会过去
0.47099998593330383	大A，跳水滴神![鼓掌][鼓掌][鼓掌]
0.47099998593330383	主力大牛了，控盘能力超强
0.47099998593330383	高度控盘
0.47099998593330383	西部建设老妖显灵啦
0.47099998593330383	晶科科技列车，开始启动，请予以关注…
0.4699999988079071	数字货币史诗级龙头终于浮出水面!，，，，
0.4699999988079071	华胜天成怎么了
0.4699999988079071	指数企稳啦，接下来该是建材基建航空表演啦
0.4699999988079071	中国股票牛逼[旺柴][旺柴][旺柴]
0.4690000116825104	今天盈利29415今天卖出紫金矿业卖出中国人寿加仓中国建筑今天有点失败。本来中午
0.4690000116825104	大金融起不来，一切都是浮云
0.4690000116825104	这都什么鬼在涨[为什么][为什么][为什么]
0.46799999475479126	今天把缺口补了吧，留着过年吗[呲牙]
0.46799999475479126	券商股已经是牛市，钢铁股还是熊市呢，把钢铁股踢出指数就好了，我们不需要钢铁，
0.46799999475479126	今天活埋统统
0.46799999475479126	天时地利人和，炒股抄底择时比择股重要。会买挣钱，会卖挣大钱！长期投资就选龙一，龙
0.46799999475479126	神经病，搞个缺口出来
0.46799999475479126	继续看好建材板块
0.46700000762939453	做空踏空，满仓又追高。到底怎么回事
0.46700000762939453	无力吐槽
0.46700000762939453	无力吐槽
0.46700000762939453	13:15-13:30拉升无力，出仓65%
0.46700000762939453	说是慢牛行情，慢我是看出来了，牛去哪了？
0.46700000762939453	上涨无力，下跌飞流直下
0.46700000762939453	李嘉诚加油刺破地产巨型泡沫！
0.46700000762939453	反弹无力，今天悬了
0.46700000762939453	今天将全部1563点积分全部压大盘涨！天灵灵地灵灵老天保佑呀！哪怕是涨一点也行呀
0.4659999907016754	或再次诞生光大证券式逼空券商总龙头，，，，，
0.4659999907016754	新创业板上市动轧就值几十上百元！长城军工（601606）正宗国防武器弹药装备制造
0.4659999907016754	感觉好像牛淹死了！
0.4659999907016754	新创业板上市动轧就值几十上百元！长城军工（601606）正宗国防武器弹药装备制造
0.4659999907016754	前次调整下行时此处留了缺口，上周才补，今天3410点处又留上行缺口。如果今天平低
0.4650000035762787	外资要跑啦，等会要暴跌补今天的缺口，跑跑跑跑
0.4650000035762787	上午看着15分钟图的ema做了两手空，5ema和60ema正好一个压力一个支撑，
0.4650000035762787	涨这么多，还有3分之1股票下跌，我滴个神啊
0.46399998664855957	又回到了，炒垃圾的时代~
0.46399998664855957	我开了四枪，你还击了四枪，我犹豫了，然后你头也不回地逃了，你赢了，嘿[好困惑]
0.46399998664855957	什么玩意儿。
0.46399998664855957	变成蜗牛了？
0.46299999952316284	以前三剑客之首万里马今天最高9.06。实现了当时对其第一目标位的兑现。
0.46299999952316284	跪求主力瞄一眼半导体
